id_cliente,situacao_cliente,idade,genero,qtde_dependentes,escolaridade,estado_civil,faixa_renda,categoria_cartao,meses_relacionamento,qtde_produtos,meses_inativo_12m,qtde_contatos_12m,limite_credito,saldo_rotativo_total,limite_disponivel_medio,mudanca_valor_transacoes_Q4_Q1,valor_total_transacoes,qtde_total_transacoes,mudanca_qtde_transacoes_Q4_Q1,taxa_utilizacao_media,faixa_etaria,anos_relacionamento,valor_medio_transacao,percentual_limite_usado,categoria_cartao_nivel,alvo_churn
771075258,Cliente Ativo,55,Masculino,2,Faculdade,Solteiro(a),Mais de US$120K,Prata,42,2,3,2,34516.0,1527,32989.0,0.526,1268.0,42,0.355,0.044,45–54,3.5,30.19,4.4,2,0
711318033,Cliente Ativo,47,Masculino,3,Graduado,Solteiro(a),US$60K–US$80K,Azul,36,4,2,2,2926.0,0,2926.0,0.676,1304.0,24,0.846,0.0,45–54,3.0,54.33,0.0,1,0
783554958,Cliente Ativo,58,Masculino,4,Graduado,Solteiro(a),Mais de US$120K,Azul,52,6,1,0,32090.0,0,32090.0,0.567,1368.0,30,0.364,0.0,55–64,4.3,45.6,0.0,1,0
720201033,Cliente Perdido,53,Masculino,2,Graduado,Casado(a),US$80K–US$120K,Azul,41,3,3,2,11669.0,2227,9442.0,0.622,869.26,23,0.353,0.191,45–54,3.4,31.3,19.1,1,1
718039683,Cliente Ativo,52,Masculino,2,Ensino médio,Solteiro(a),US$40K–US$60K,Azul,45,3,1,2,13532.0,1300,12232.0,0.846,1521.0,29,1.417,0.096,45–54,3.8,52.45,9.6,1,0
710806083,Cliente Ativo,50,Feminino,1,Sem escolaridade,Não informado,Menos de US$40K,Prata,36,4,2,2,11888.0,2090,9798.0,0.7,1137.0,30,0.765,0.176,45–54,3.0,37.9,17.6,2,0
714752208,Cliente Ativo,42,Feminino,1,Graduado,Casado(a),Menos de US$40K,Azul,36,5,1,2,2393.0,1985,408.0,0.788,978.0,20,0.778,0.83,35–44,3.0,61.12,83.0,1,0
822063408,Cliente Ativo,43,Masculino,4,Não informado,Casado(a),US$40K–US$60K,Azul,39,5,1,2,6111.0,2517,3594.0,0.632,1221.0,20,1.455,0.412,35–44,3.2,76.31,41.2,1,0
714490308,Cliente Ativo,57,Masculino,4,Graduado,Casado(a),US$80K–US$120K,Azul,46,3,2,3,19270.0,1662,17608.0,1.186,1565.0,28,1.455,0.086,55–64,3.8,55.89,8.6,1,0
713356833,Cliente Ativo,52,Masculino,1,Graduado,Casado(a),US$80K–US$120K,Azul,43,3,1,4,3710.0,2517,1193.0,1.5147399999999998,1578.0,34,0.7,0.678,45–54,3.6,46.41,67.8,1,0
711402333,Cliente Ativo,47,Masculino,2,Doutorado,Solteiro(a),Menos de US$40K,Azul,37,2,1,3,3235.0,797,2438.0,0.541,1493.0,32,1.0,0.246,45–54,3.1,46.66,24.6,1,0
708296883,Cliente Ativo,44,Feminino,3,Graduado,Solteiro(a),US$40K–US$60K,Azul,38,3,1,0,11749.0,788,10961.0,0.688,1178.0,27,0.929,0.067,35–44,3.2,43.63,6.7,1,0
719154483,Cliente Ativo,53,Masculino,2,Ensino médio,Divorciado(a),US$60K–US$80K,Azul,36,5,3,2,7753.0,2100,5653.0,0.839,991.0,26,0.733,0.271,45–54,3.0,38.12,27.1,1,0
717721458,Cliente Ativo,45,Masculino,4,Faculdade,Divorciado(a),US$60K–US$80K,Azul,40,5,1,0,10408.0,1186,9222.0,1.5147399999999998,2560.0,42,1.211,0.114,35–44,3.3,60.95,11.4,1,0
711112683,Cliente Ativo,63,Feminino,1,Faculdade,Casado(a),Não informado,Azul,36,6,2,3,3967.0,1568,2399.0,1.236,1657.0,29,1.231,0.395,55–64,3.0,57.14,39.5,1,0
715674483,Cliente Ativo,39,Feminino,2,Pós-graduado,Solteiro(a),Menos de US$40K,Azul,27,4,2,2,6205.0,2517,3688.0,0.939,1204.0,20,0.727,0.406,35–44,2.2,63.37,40.6,1,0
789322833,Cliente Perdido,48,Feminino,5,Ensino médio,Casado(a),Menos de US$40K,Azul,38,1,3,3,8025.0,0,8025.0,0.654,869.26,20,0.8,0.0,45–54,3.2,37.39,0.0,1,1
789968058,Cliente Ativo,51,Masculino,1,Não informado,Solteiro(a),Mais de US$120K,Azul,42,6,2,3,9036.0,2327,6709.0,0.649,1131.0,20,0.636,0.258,45–54,3.5,62.83,25.8,1,0
709919283,Cliente Ativo,54,Masculino,4,Graduado,Casado(a),US$80K–US$120K,Azul,34,2,3,2,14926.0,2517,12409.0,1.5147399999999998,1576.0,25,1.455,0.169,45–54,2.8,63.04,16.9,1,0
718744008,Cliente Ativo,59,Feminino,1,Graduado,Solteiro(a),Menos de US$40K,Azul,36,3,2,3,6335.0,1128,5207.0,0.397,1217.0,20,0.667,0.178,55–64,3.0,60.85,17.8,1,0
767712558,Cliente Perdido,59,Masculino,1,Faculdade,Solteiro(a),US$60K–US$80K,Azul,53,2,3,3,14979.0,0,14979.0,0.71,869.26,20,1.0,0.0,55–64,4.4,53.0,0.0,1,1
712950783,Cliente Perdido,48,Feminino,4,Sem escolaridade,Casado(a),Menos de US$40K,Azul,38,3,2,3,2732.0,0,2732.0,0.76,869.26,20,0.455,0.0,45–54,3.2,46.19,0.0,1,1
716104983,Cliente Ativo,41,Feminino,2,Graduado,Solteiro(a),Menos de US$40K,Azul,32,6,3,2,2250.0,2117,210.078,1.162,1617.0,31,1.455,0.941,35–44,2.7,52.16,94.1,1,0
818839983,Cliente Ativo,55,Masculino,2,Graduado,Casado(a),Mais de US$120K,Azul,50,3,2,0,10916.0,1536,9380.0,1.317,1592.0,34,1.0,0.141,45–54,4.2,46.82,14.1,1,0
772288758,Cliente Ativo,47,Feminino,4,Graduado,Casado(a),Não informado,Azul,36,4,1,3,5349.0,1228,4121.0,0.728,1343.0,30,1.308,0.23,45–54,3.0,44.77,23.0,1,0
712350858,Cliente Ativo,41,Masculino,2,Ensino médio,Casado(a),US$80K–US$120K,Azul,24,4,1,3,9366.0,1104,8262.0,0.572,1303.0,39,0.625,0.118,35–44,2.0,33.41,11.8,1,0
711009708,Cliente Ativo,40,Masculino,3,Ensino médio,Solteiro(a),US$80K–US$120K,Azul,28,5,1,0,21617.0,0,21617.0,1.047,1351.0,22,0.467,0.0,35–44,2.3,61.41,0.0,1,0
712720158,Cliente Ativo,68,Masculino,1,Graduado,Casado(a),Não informado,Azul,56,5,2,3,13860.0,1652,12208.0,1.255,1910.0,32,1.455,0.119,65–74,4.7,59.69,11.9,1,0
712215258,Cliente Ativo,50,Feminino,1,Graduado,Solteiro(a),US$40K–US$60K,Prata,31,2,2,3,18386.0,0,18386.0,0.868,1298.0,22,0.571,0.0,45–54,2.6,59.0,0.0,2,0
773827008,Cliente Ativo,47,Masculino,4,Sem escolaridade,Solteiro(a),US$60K–US$80K,Azul,41,6,2,2,2405.0,1540,865.0,0.469,1087.0,29,1.231,0.64,45–54,3.4,37.48,64.0,1,0
795232683,Cliente Ativo,53,Feminino,1,Faculdade,Casado(a),Menos de US$40K,Azul,47,4,2,3,2154.0,930,1224.0,1.5147399999999998,1439.0,26,1.364,0.432,45–54,3.9,55.35,43.2,1,0
713786508,Cliente Ativo,42,Feminino,5,Não informado,Casado(a),US$40K–US$60K,Azul,36,3,3,3,2038.0,0,2038.0,0.786,1238.0,28,0.75,0.0,35–44,3.0,44.21,0.0,1,0
713539833,Cliente Ativo,48,Feminino,4,Ensino médio,Solteiro(a),US$40K–US$60K,Azul,38,6,1,3,8135.0,0,8135.0,1.373,1716.0,29,0.812,0.0,45–54,3.2,59.17,0.0,1,0
712454058,Cliente Ativo,49,Masculino,1,Doutorado,Casado(a),Mais de US$120K,Azul,38,6,1,3,9364.0,618,8746.0,0.554,1099.0,27,0.8,0.066,45–54,3.2,40.7,6.6,1,0
718759833,Cliente Ativo,44,Feminino,2,Sem escolaridade,Casado(a),Não informado,Prata,35,4,3,2,32643.0,0,32643.0,1.3,1058.0,24,1.455,0.0,35–44,2.9,44.08,0.0,2,0
718803333,Cliente Ativo,43,Feminino,4,Graduado,Divorciado(a),Menos de US$40K,Azul,34,2,3,1,3195.0,1954,1241.0,0.971,1285.0,29,0.706,0.612,35–44,2.8,44.31,61.2,1,0
720253908,Cliente Ativo,56,Masculino,0,Ensino médio,Casado(a),US$80K–US$120K,Azul,43,5,2,1,2852.0,1024,1828.0,1.009,1651.0,28,1.0,0.359,55–64,3.6,58.96,35.9,1,0
714133158,Cliente Ativo,59,Feminino,1,Faculdade,Solteiro(a),Não informado,Azul,36,2,3,3,4224.0,1305,2919.0,0.852,1152.0,31,0.824,0.309,55–64,3.0,37.16,30.9,1,0
713187033,Cliente Ativo,46,Masculino,1,Sem escolaridade,Casado(a),US$60K–US$80K,Azul,36,3,2,2,20459.0,2071,18388.0,1.248,1767.0,38,1.455,0.101,45–54,3.0,46.5,10.1,1,0
714791208,Cliente Ativo,47,Feminino,4,Não informado,Divorciado(a),Menos de US$40K,Azul,41,6,5,3,3482.0,2114,1368.0,0.508,1039.0,24,0.263,0.607,45–54,3.4,43.29,60.7,1,0
772426383,Cliente Ativo,50,Feminino,4,Sem escolaridade,Casado(a),US$40K–US$60K,Azul,40,5,2,3,3065.0,1570,1495.0,1.077,1130.0,28,1.333,0.512,45–54,3.3,40.36,51.2,1,0
710975883,Cliente Ativo,51,Feminino,3,Sem escolaridade,Casado(a),Menos de US$40K,Azul,43,3,1,2,2185.0,1761,424.0,0.682,1645.0,30,0.429,0.806,45–54,3.6,54.83,80.6,1,0
714264408,Cliente Ativo,47,Feminino,3,Sem escolaridade,Casado(a),Menos de US$40K,Azul,36,4,1,0,1611.0,746,865.0,0.993,1413.0,29,0.706,0.463,45–54,3.0,48.72,46.3,1,0
715827858,Cliente Ativo,58,Feminino,4,Sem escolaridade,Casado(a),Menos de US$40K,Azul,47,3,3,3,2822.0,2173,649.0,1.456,1218.0,23,1.455,0.77,55–64,3.9,52.96,77.0,1,0
713741358,Cliente Perdido,46,Masculino,5,Graduado,Solteiro(a),US$80K–US$120K,Azul,33,6,3,3,32975.0,2517,30458.0,0.658,869.26,20,0.7,0.076,45–54,2.8,35.12,7.6,1,1
709531908,Cliente Ativo,53,Masculino,3,Ensino médio,Casado(a),US$60K–US$80K,Azul,47,5,2,2,1438.3,0,1438.3,0.776,2184.0,53,0.828,0.0,45–54,3.9,41.21,0.0,1,0
716493408,Cliente Ativo,45,Feminino,4,Sem escolaridade,Divorciado(a),Não informado,Azul,36,4,3,3,15875.0,1719,14156.0,0.86,1592.0,37,1.455,0.108,35–44,3.0,43.03,10.8,1,0
714141108,Cliente Ativo,52,Feminino,1,Ensino médio,Casado(a),Menos de US$40K,Azul,45,6,3,3,6703.0,893,5810.0,0.567,1388.0,28,0.75,0.133,45–54,3.8,49.57,13.3,1,0
708953883,Cliente Perdido,53,Masculino,2,Não informado,Casado(a),US$80K–US$120K,Azul,36,2,2,1,3212.0,0,3212.0,0.713,869.26,20,0.25,0.0,45–54,3.0,37.85,0.0,1,1
712608783,Cliente Ativo,50,Masculino,2,Ensino médio,Casado(a),US$80K–US$120K,Prata,45,3,1,3,34516.0,1260,33256.0,0.588,1504.0,34,0.789,0.037,45–54,3.8,44.24,3.7,2,0
820353558,Cliente Ativo,41,Feminino,3,Ensino médio,Casado(a),US$40K–US$60K,Azul,36,4,1,2,9797.0,1434,8363.0,0.644,1503.0,34,0.478,0.146,35–44,3.0,44.21,14.6,1,0
714964758,Cliente Ativo,45,Feminino,5,Graduado,Divorciado(a),US$40K–US$60K,Azul,36,5,2,2,10400.0,1777,8623.0,0.791,1105.0,28,0.867,0.171,35–44,3.0,39.46,17.1,1,0
716264358,Cliente Ativo,53,Masculino,3,Sem escolaridade,Casado(a),US$80K–US$120K,Azul,42,2,1,2,26792.0,1836,24956.0,1.432,2398.0,47,0.88,0.069,45–54,3.5,51.02,6.9,1,0
717296808,Cliente Ativo,67,Feminino,1,Graduado,Casado(a),Menos de US$40K,Azul,56,4,3,2,3006.0,2517,489.0,1.5147399999999998,1661.0,32,1.0,0.837,65–74,4.7,51.91,83.7,1,0
712977183,Cliente Ativo,57,Feminino,2,Sem escolaridade,Solteiro(a),US$40K–US$60K,Prata,36,6,3,0,19482.0,1072,18410.0,0.706,1421.0,22,1.444,0.055,55–64,3.0,64.59,5.5,2,0
710829108,Cliente Ativo,59,Feminino,1,Sem escolaridade,Casado(a),US$40K–US$60K,Azul,36,4,2,3,3356.0,985,2371.0,0.35,999.0,28,0.556,0.294,55–64,3.0,35.68,29.4,1,0
779562633,Cliente Ativo,45,Masculino,2,Sem escolaridade,Casado(a),US$40K–US$60K,Azul,34,3,2,1,5771.0,2248,3523.0,1.5147399999999998,1387.0,20,0.8,0.39,35–44,2.8,77.06,39.0,1,0
715315833,Cliente Ativo,51,Masculino,3,Graduado,Casado(a),US$80K–US$120K,Azul,36,6,2,3,11106.0,2107,8999.0,0.948,1243.0,24,1.0,0.19,45–54,3.0,51.79,19.0,1,0
815500983,Cliente Ativo,59,Feminino,1,Sem escolaridade,Casado(a),Menos de US$40K,Azul,54,5,3,0,2890.0,2001,889.0,1.334,1860.0,36,1.0,0.692,55–64,4.5,51.67,69.2,1,0
719360583,Cliente Ativo,53,Masculino,1,Graduado,Casado(a),US$60K–US$80K,Azul,45,6,2,2,3380.0,1701,1679.0,0.747,1502.0,25,1.273,0.503,45–54,3.8,60.08,50.3,1,0
709701558,Cliente Ativo,47,Masculino,3,Graduado,Casado(a),US$60K–US$80K,Azul,36,2,1,2,21331.0,1251,20080.0,0.949,1460.0,50,1.083,0.059,45–54,3.0,29.2,5.9,1,0
721148358,Cliente Ativo,49,Feminino,3,Sem escolaridade,Solteiro(a),Não informado,Azul,38,6,2,1,12860.0,0,12860.0,0.646,1348.0,27,0.286,0.0,45–54,3.2,49.93,0.0,1,0
779862408,Cliente Ativo,49,Masculino,3,Pós-graduado,Solteiro(a),US$80K–US$120K,Azul,33,3,1,0,6278.0,462,5816.0,1.161,1087.0,33,0.941,0.074,45–54,2.8,32.94,7.4,1,0
812627208,Cliente Ativo,60,Feminino,0,Faculdade,Solteiro(a),Menos de US$40K,Azul,55,5,1,3,1438.3,738,700.3,0.782,1226.0,33,0.571,0.513,55–64,4.6,37.15,51.3,1,0
711033408,Cliente Ativo,50,Feminino,2,Ensino médio,Casado(a),Menos de US$40K,Azul,36,5,1,2,9355.0,1626,7729.0,0.701,1230.0,28,0.867,0.174,45–54,3.0,43.93,17.4,1,0
779956608,Cliente Ativo,41,Feminino,2,Pós-graduado,Casado(a),Não informado,Azul,31,6,1,3,20758.0,0,20758.0,0.688,1555.0,32,0.684,0.0,35–44,2.6,48.59,0.0,1,0
780376683,Cliente Ativo,57,Masculino,1,Graduado,Casado(a),US$80K–US$120K,Azul,47,5,3,1,14612.0,1976,12636.0,1.5147399999999998,1827.0,24,1.455,0.135,55–64,3.9,76.12,13.5,1,0
717912483,Cliente Ativo,43,Masculino,4,Graduado,Não informado,US$80K–US$120K,Azul,27,5,2,0,27259.0,0,27259.0,0.731,1376.0,35,0.591,0.0,35–44,2.2,39.31,0.0,1,0
714454758,Cliente Ativo,57,Feminino,3,Graduado,Casado(a),Menos de US$40K,Azul,47,4,2,3,6347.0,1594,4753.0,0.896,1771.0,37,0.762,0.251,55–64,3.9,47.86,25.1,1,0
780466533,Cliente Ativo,54,Masculino,3,Doutorado,Casado(a),Mais de US$120K,Azul,41,3,3,0,21592.0,1676,19916.0,1.097,1873.0,52,0.529,0.078,45–54,3.4,36.02,7.8,1,0
715735233,Cliente Ativo,51,Feminino,5,Pós-graduado,Casado(a),Menos de US$40K,Azul,44,5,1,1,3449.0,1598,1851.0,0.971,1679.0,42,0.556,0.463,45–54,3.7,39.98,46.3,1,0
720476733,Cliente Ativo,47,Feminino,3,Ensino médio,Casado(a),Menos de US$40K,Azul,34,2,1,2,6028.0,799,5229.0,0.819,1002.0,22,0.571,0.133,45–54,2.8,45.55,13.3,1,0
715872333,Cliente Ativo,41,Masculino,0,Ensino médio,Não informado,Mais de US$120K,Azul,36,3,2,3,18214.0,1998,16216.0,0.829,1344.0,21,1.1,0.11,35–44,3.0,64.0,11.0,1,0
712375758,Cliente Ativo,53,Masculino,3,Sem escolaridade,Casado(a),US$80K–US$120K,Azul,43,3,3,1,16393.0,1423,14970.0,1.5147399999999998,1461.0,42,0.75,0.087,45–54,3.6,34.79,8.7,1,0
708868233,Cliente Perdido,68,Masculino,0,Ensino médio,Casado(a),Menos de US$40K,Azul,52,1,3,2,1438.3,900,538.3,0.743,869.26,21,0.615,0.626,65–74,4.3,36.19,62.6,1,1
718030083,Cliente Ativo,59,Masculino,1,Faculdade,Casado(a),US$60K–US$80K,Azul,36,4,1,2,7871.0,1687,6184.0,1.242,1428.0,22,1.444,0.214,55–64,3.0,64.91,21.4,1,0
720707283,Cliente Ativo,48,Masculino,4,Não informado,Casado(a),US$80K–US$120K,Azul,36,5,3,0,5288.0,866,4422.0,0.869,1777.0,42,0.75,0.164,45–54,3.0,42.31,16.4,1,0
771698658,Cliente Ativo,44,Masculino,5,Graduado,Casado(a),US$60K–US$80K,Azul,32,4,5,3,11376.0,2006,9370.0,0.619,1302.0,27,0.8,0.176,35–44,2.7,48.22,17.6,1,0
748326258,Cliente Ativo,48,Masculino,3,Faculdade,Casado(a),US$80K–US$120K,Azul,41,4,5,3,12302.0,1632,10670.0,1.509,1483.0,41,0.519,0.133,45–54,3.4,36.17,13.3,1,0
770817783,Cliente Ativo,47,Masculino,4,Graduado,Casado(a),US$60K–US$80K,Prata,33,3,2,1,34516.0,1679,32837.0,0.623,1060.0,27,0.5,0.049,45–54,2.8,39.26,4.9,2,0
779353083,Cliente Ativo,47,Masculino,2,Graduado,Casado(a),US$60K–US$80K,Prata,32,4,2,2,34516.0,1468,33048.0,0.505,1330.0,32,0.684,0.043,45–54,2.7,41.56,4.3,2,0
711441333,Cliente Ativo,43,Feminino,1,Ensino médio,Divorciado(a),Menos de US$40K,Prata,35,3,2,2,10514.0,1580,8934.0,0.504,1229.0,27,0.8,0.15,35–44,2.9,45.52,15.0,2,0
719808558,Cliente Perdido,55,Feminino,2,Graduado,Casado(a),Menos de US$40K,Azul,43,2,4,3,1438.3,0,1438.3,0.707,886.0,27,0.421,0.0,45–54,3.6,32.81,0.0,1,1
711551958,Cliente Perdido,59,Masculino,2,Pós-graduado,Casado(a),US$60K–US$80K,Azul,46,3,3,3,1438.3,0,1438.3,0.688,869.26,24,0.5,0.0,55–64,3.8,35.17,0.0,1,1
809164083,Cliente Ativo,63,Masculino,1,Graduado,Casado(a),US$40K–US$60K,Azul,56,2,1,2,2619.0,1779,840.0,1.259,1450.0,37,0.947,0.679,55–64,4.7,39.19,67.9,1,0
820596183,Cliente Ativo,58,Masculino,2,Faculdade,Casado(a),Mais de US$120K,Azul,53,2,3,0,24407.0,2395,22012.0,1.071,2311.0,48,0.714,0.098,55–64,4.4,48.15,9.8,1,0
715999608,Cliente Ativo,53,Feminino,2,Ensino médio,Casado(a),Menos de US$40K,Azul,36,4,1,2,2377.0,1649,728.0,0.93,1378.0,26,1.167,0.694,45–54,3.0,53.0,69.4,1,0
710565408,Cliente Ativo,59,Masculino,0,Não informado,Não informado,US$80K–US$120K,Prata,40,3,2,3,34516.0,1359,33157.0,1.327,1033.0,26,1.364,0.039,55–64,3.3,39.73,3.9,2,0
805543158,Cliente Ativo,52,Masculino,3,Graduado,Casado(a),Mais de US$120K,Azul,47,5,3,3,11086.0,2207,8879.0,0.869,1523.0,40,1.105,0.199,45–54,3.9,38.08,19.9,1,0
709752183,Cliente Ativo,48,Masculino,3,Ensino médio,Solteiro(a),US$60K–US$80K,Azul,36,4,2,2,11432.0,2517,8915.0,0.615,1374.0,37,0.762,0.22,45–54,3.0,37.14,22.0,1,0
716479233,Cliente Ativo,43,Masculino,4,Ensino médio,Casado(a),US$40K–US$60K,Azul,36,5,3,2,13258.0,1721,11537.0,0.908,1080.0,21,1.333,0.13,35–44,3.0,51.43,13.0,1,0
713837058,Cliente Ativo,48,Masculino,2,Faculdade,Solteiro(a),Menos de US$40K,Azul,36,3,2,3,2571.0,1955,616.0,0.531,1234.0,24,0.714,0.76,45–54,3.0,51.42,76.0,1,0
718876683,Cliente Ativo,43,Feminino,4,Graduado,Solteiro(a),Menos de US$40K,Azul,31,5,2,0,5781.0,1168,4613.0,0.638,1600.0,32,0.455,0.202,35–44,2.6,50.0,20.2,1,0
770746908,Cliente Ativo,44,Masculino,4,Não informado,Casado(a),US$60K–US$80K,Azul,30,5,1,2,7872.0,2509,5363.0,0.971,1155.0,32,0.882,0.319,35–44,2.5,36.09,31.9,1,0
794843883,Cliente Ativo,41,Masculino,3,Ensino médio,Casado(a),US$80K–US$120K,Azul,35,6,1,2,34516.0,1202,33314.0,0.603,1353.0,33,0.737,0.035,35–44,2.9,41.0,3.5,1,0
803043933,Cliente Ativo,44,Feminino,3,Sem escolaridade,Divorciado(a),Menos de US$40K,Prata,38,4,1,3,11127.0,1835,9292.0,1.5147399999999998,1546.0,25,1.273,0.165,35–44,3.2,61.84,16.5,2,0
758076408,Cliente Ativo,50,Masculino,2,Não informado,Solteiro(a),US$40K–US$60K,Azul,43,2,1,3,1857.0,1603,254.0,0.579,1590.0,43,1.263,0.863,45–54,3.6,36.98,86.3,1,0
714606558,Cliente Ativo,60,Feminino,1,Sem escolaridade,Casado(a),Menos de US$40K,Azul,36,5,1,0,1913.0,1272,641.0,1.008,1448.0,22,1.0,0.665,55–64,3.0,65.82,66.5,1,0
778425408,Cliente Ativo,44,Masculino,4,Graduado,Solteiro(a),US$80K–US$120K,Azul,24,5,3,0,3839.0,2295,1544.0,0.569,1271.0,24,0.714,0.598,35–44,2.0,52.96,59.8,1,0
714171108,Cliente Ativo,48,Feminino,3,Graduado,Divorciado(a),US$40K–US$60K,Azul,39,6,2,3,2115.0,1141,974.0,0.616,1223.0,20,0.538,0.539,45–54,3.2,61.15,53.9,1,0
719662458,Cliente Ativo,44,Feminino,2,Graduado,Divorciado(a),Menos de US$40K,Azul,27,5,2,2,1438.3,679,759.3,0.859,1117.0,29,1.071,0.472,35–44,2.2,38.52,47.2,1,0
713137233,Cliente Ativo,41,Masculino,2,Ensino médio,Solteiro(a),US$80K–US$120K,Azul,28,4,3,0,27756.0,1789,25967.0,0.75,994.0,24,0.846,0.064,35–44,2.3,41.42,6.4,1,0
769425858,Cliente Ativo,45,Masculino,3,Faculdade,Solteiro(a),US$60K–US$80K,Azul,32,4,1,2,1438.3,0,1438.3,0.81,1468.0,26,0.625,0.0,35–44,2.7,56.46,0.0,1,0
711297483,Cliente Ativo,47,Feminino,2,Sem escolaridade,Divorciado(a),Menos de US$40K,Prata,34,6,4,2,13878.0,2222,11656.0,0.853,1658.0,38,0.357,0.16,45–54,2.8,43.63,16.0,2,0
788900883,Cliente Ativo,51,Feminino,2,Graduado,Casado(a),Menos de US$40K,Azul,36,3,1,3,3106.0,1304,1802.0,0.604,1368.0,38,0.407,0.42,45–54,3.0,36.0,42.0,1,0
758348808,Cliente Ativo,51,Masculino,2,Graduado,Casado(a),Mais de US$120K,Azul,44,4,3,3,34516.0,1666,32850.0,0.613,1218.0,20,0.8,0.048,45–54,3.7,67.67,4.8,1,0
772336458,Cliente Perdido,60,Feminino,1,Sem escolaridade,Casado(a),US$40K–US$60K,Azul,50,4,4,3,1438.3,1025,413.3,0.838,869.26,20,0.714,0.713,55–64,4.2,58.5,71.3,1,1
708711483,Cliente Ativo,57,Masculino,2,Não informado,Casado(a),US$80K–US$120K,Azul,46,2,3,0,18871.0,1740,17131.0,1.5147399999999998,1516.0,21,1.455,0.092,55–64,3.8,72.19,9.2,1,0
717906783,Cliente Ativo,41,Masculino,5,Graduado,Solteiro(a),Mais de US$120K,Azul,29,5,2,2,5207.0,1748,3459.0,1.073,1310.0,26,1.0,0.336,35–44,2.4,50.38,33.6,1,0
719437908,Cliente Ativo,44,Masculino,3,Pós-graduado,Divorciado(a),US$80K–US$120K,Azul,36,6,2,2,17965.0,1644,16321.0,0.921,1767.0,50,0.923,0.092,35–44,3.0,35.34,9.2,1,0
769433508,Cliente Ativo,43,Masculino,1,Faculdade,Solteiro(a),US$60K–US$80K,Azul,37,6,3,3,2733.0,1819,914.0,0.767,933.0,25,0.923,0.666,35–44,3.1,37.32,66.6,1,0
790096533,Cliente Ativo,55,Masculino,2,Faculdade,Casado(a),US$60K–US$80K,Azul,48,4,3,2,8863.0,1301,7562.0,1.207,1512.0,27,1.455,0.147,45–54,4.0,56.0,14.7,1,0
720997383,Cliente Perdido,52,Masculino,1,Sem escolaridade,Casado(a),US$80K–US$120K,Azul,36,2,3,3,1857.0,1833,210.078,0.723,869.26,20,0.7,0.987,45–54,3.0,48.76,98.7,1,1
787541883,Cliente Ativo,44,Masculino,3,Graduado,Não informado,US$80K–US$120K,Azul,33,3,3,3,34516.0,0,34294.14,0.483,1120.0,27,0.35,0.0,35–44,2.8,41.48,0.0,1,0
709930758,Cliente Ativo,41,Masculino,2,Sem escolaridade,Casado(a),US$40K–US$60K,Azul,30,5,3,3,11107.0,1222,9885.0,0.538,1506.0,33,0.941,0.11,35–44,2.5,45.64,11.0,1,0
789830058,Cliente Ativo,44,Masculino,4,Não informado,Solteiro(a),US$80K–US$120K,Azul,34,4,1,2,21573.0,1585,19988.0,0.621,1384.0,36,1.455,0.073,35–44,2.8,38.44,7.3,1,0
710299608,Cliente Perdido,53,Feminino,2,Não informado,Casado(a),Menos de US$40K,Azul,33,2,3,3,2859.0,2517,342.0,0.993,869.26,30,0.667,0.88,45–54,2.8,27.23,88.0,1,1
710741208,Cliente Ativo,39,Masculino,2,Ensino médio,Solteiro(a),US$80K–US$120K,Azul,36,4,2,2,5269.0,1475,3794.0,1.148,2094.0,25,0.667,0.28,35–44,3.0,83.76,28.0,1,0
821797008,Cliente Perdido,49,Masculino,5,Faculdade,Casado(a),US$40K–US$60K,Azul,45,2,2,3,1438.3,0,1438.3,0.734,869.26,21,0.615,0.0,45–54,3.8,38.81,0.0,1,1
708874533,Cliente Perdido,45,Feminino,2,Faculdade,Casado(a),Menos de US$40K,Azul,36,1,3,2,3387.0,0,3387.0,0.789,869.26,24,0.6,0.0,35–44,3.0,21.25,0.0,1,1
715341858,Cliente Ativo,54,Masculino,2,Graduado,Casado(a),US$80K–US$120K,Azul,46,6,2,3,1982.0,1289,693.0,0.939,1377.0,49,0.69,0.65,45–54,3.8,28.1,65.0,1,0
793636308,Cliente Ativo,49,Masculino,3,Sem escolaridade,Solteiro(a),US$80K–US$120K,Azul,43,2,2,2,4645.0,1650,2995.0,0.912,1193.0,33,0.65,0.355,45–54,3.6,36.15,35.5,1,0
713779908,Cliente Ativo,46,Feminino,3,Doutorado,Solteiro(a),Não informado,Azul,36,6,3,2,2189.0,1666,523.0,0.343,1287.0,36,0.636,0.761,45–54,3.0,35.75,76.1,1,0
712125258,Cliente Perdido,46,Masculino,4,Ensino médio,Casado(a),Mais de US$120K,Azul,30,3,3,3,2442.0,0,2442.0,0.98,869.26,20,0.727,0.0,45–54,2.5,36.89,0.0,1,1
709703433,Cliente Ativo,47,Masculino,3,Graduado,Casado(a),US$60K–US$80K,Azul,38,4,1,2,21304.0,1532,19772.0,1.018,1770.0,25,0.923,0.072,45–54,3.2,70.8,7.2,1,0
721022433,Cliente Ativo,44,Masculino,2,Doutorado,Solteiro(a),US$60K–US$80K,Azul,36,5,1,2,7577.0,2480,5097.0,0.435,1409.0,35,0.231,0.327,35–44,3.0,40.26,32.7,1,0
710103558,Cliente Ativo,50,Masculino,3,Pós-graduado,Solteiro(a),Mais de US$120K,Azul,31,4,1,2,3234.0,1486,1748.0,0.868,1354.0,28,0.647,0.459,45–54,2.6,48.36,45.9,1,0
